"","Team","Year","Own","Opp","SDOwn","SDOpp","Own.CBM","Opp.CBM","G","W","L","WP","P1","P2","Dif","P3","P4"
"313","CIN",2002,4.37654320987654,4.77777777777778,NA,NA,3.88461538461538,4.5,162,78,84,0.481481481481481,0.458873031428643,0.444170998133765,0.214150047483382,0.450304086082931,72.7964123948292
"314","CIN",2003,4.28395061728395,5.46913580246914,NA,NA,3.69230769230769,5.4,162,69,93,0.425925925925926,0.387197633574527,0.358999161712214,0.522507122507123,0.36706435817424,62.1678711769515
"315","CIN",2004,4.62962962962963,5.59876543209877,NA,NA,4.475,5.33333333333333,162,76,86,0.469135802469136,0.411619831083045,0.433499959563262,-0.110802469135803,0.413242018471651,68.2640611264063
"316","CIN",2005,5.03067484662577,5.45398773006135,NA,NA,4.48148148148148,4.85714285714286,163,73,89,0.450617283950617,0.462106206604117,0.469349850053086,-0.0476515077742077,0.462428243173143,74.0523777439305
"317","CIN",2006,4.62345679012346,4.94444444444444,NA,NA,4.33333333333333,4.57692307692308,162,80,82,0.493827160493827,0.46849949224362,0.479162058467741,-0.0773979107312446,0.469933734484751,74.8096753384625
"318","CIN",2007,4.83333333333333,5.26543209876543,NA,NA,4.5,4.73333333333333,162,72,90,0.444444444444444,0.459848450490134,0.480736945353082,-0.198765432098766,0.465232851689268,74.7727156556438
"319","CIN",2008,4.34567901234568,4.93827160493827,NA,NA,3.75,4.61764705882353,162,74,88,0.45679012345679,0.440215292391645,0.421312011013048,0.275054466230936,0.429278810593112,71.8296744372186
"320","CIN",2009,4.15432098765432,4.46296296296296,NA,NA,3.63157894736842,3.80769230769231,162,78,84,0.481481481481481,0.466374182656733,0.481953881935012,-0.132528614984755,0.469633207457296,78.5136931071723
"321","CIN",2010,4.87654320987654,4.22839506172839,NA,NA,4.5,3.66,162,91,71,0.561728395061728,0.56661944791987,0.578124540791359,-0.191851851851851,0.573578659782634,92.5861044180518
"322","CIN",2011,4.53703703703704,4.44444444444444,NA,NA,3.95833333333333,3.77777777777778,162,79,83,0.487654320987654,0.509688304254501,0.517791520131739,-0.0879629629629637,0.512182077788954,82.5888891629059
"323","CIN",2012,4.12962962962963,3.62962962962963,NA,NA,3.8125,3.23809523809524,162,97,65,0.598765432098765,0.560351474051096,0.561936832620145,-0.0744047619047619,0.563243184465926,92.454600289304
"324","CIN",2013,4.30864197530864,3.6358024691358,NA,NA,3.84615384615385,3.32352941176471,162,90,72,0.555555555555556,0.579119451035501,0.555449822168,0.150215071783699,0.574736761420818,91.8379359979593
"325","CLE",1970,4.00617283950617,4.16666666666667,NA,NA,3.51785714285714,3.82142857142857,162,76,86,0.469135802469136,0.481549742116821,0.468485654871904,0.143077601410934,0.47576436944322,77.6421420043165
"326","CLE",1971,3.35185185185185,4.61111111111111,NA,NA,2.70833333333333,4.26666666666667,162,60,102,0.37037037037037,0.354448656386745,0.333344927810653,0.299074074074074,0.341381497515948,58.9413456123786
"327","CLE",1972,3.02564102564103,3.32692307692308,NA,NA,2.56521739130435,3.2,156,72,84,0.461538461538462,0.455510397875703,0.416494416455884,0.333500557413601,0.442856495983587,71.0183555577118
"328","CLE",1973,4.19753086419753,5.09876543209877,NA,NA,3.5625,4.60869565217391,162,71,91,0.438271604938272,0.409603359833757,0.403079258869308,0.144961084272678,0.402560870558843,66.7457124269924
"329","CLE",1974,4.08641975308642,4.28395061728395,NA,NA,3.475,3.36666666666667,162,77,85,0.475308641975309,0.477831077832822,0.512072063299261,-0.305864197530864,0.487135209799943,79.6655698161603
"330","CLE",1975,4.32704402515723,4.42138364779874,NA,NA,3.58064516129032,3.69565217391304,159,79,80,0.49685534591195,0.489866021849316,0.487949769129302,0.0206673899812113,0.488354283042023,78.9545787262042
"331","CLE",1976,3.86792452830189,3.86792452830189,NA,NA,3.52631578947368,3.46341463414634,159,81,78,0.509433962264151,0.5,0.506861389524821,-0.0629011553273426,0.501482198418947,81.7372549679316
"332","CLE",1977,4.19875776397516,4.59006211180124,NA,NA,3.61702127659574,4.36585365853659,161,71,90,0.440993788819876,0.458225026160362,0.428752793640717,0.357528034114754,0.444805807927359,71.4122058448413
"333","CLE",1978,4.0188679245283,4.36477987421384,NA,NA,3.48780487804878,3.54545454545455,159,69,90,0.433962264150943,0.461277168196205,0.493750335611744,-0.28826228227977,0.469706408956568,73.275895509243
"334","CLE",1979,4.72049689440994,5,NA,NA,4.42857142857143,4.43137254901961,161,81,80,0.503105590062112,0.472994418096709,0.499758937193873,-0.276701985141883,0.481231964300471,76.4259550986957
"335","CLE",1980,4.6125,5.04375,NA,NA,4.25,4.475,160,79,81,0.49375,0.458096702253691,0.480342924688362,-0.206250000000001,0.463704208067464,74.5209803313555
"336","CLE",1981,4.18446601941748,4.29126213592233,NA,NA,3.6,4,103,52,51,0.504854368932039,0.488159263973666,0.459918456844681,0.293203883495146,0.477419589327377,50.4831261706486
"337","CLE",1982,4.21604938271605,4.61728395061728,NA,NA,3.73333333333333,4.23529411764706,162,78,84,0.481481481481481,0.457383658315018,0.452053754750634,0.10072621641249,0.452617963317382,73.9018503992972
"338","CLE",1983,4.34567901234568,4.84567901234568,NA,NA,3.60526315789474,4.67857142857143,162,70,92,0.432098765432099,0.449000629648153,0.401936582087915,0.573308270676693,0.428143532174581,69.9851614868964
"339","CLE",1984,4.66871165644172,4.69938650306749,NA,NA,4.28,4.42857142857143,163,75,87,0.462962962962963,0.496922588917665,0.486993454891709,0.117896581945661,0.492249782968811,77.4113245894643
"340","CLE",1985,4.5,5.31481481481481,NA,NA,4.23076923076923,5.28125,162,60,102,0.37037037037037,0.422426295713122,0.416245611277251,0.235665954415954,0.412527815625593,67.0317040663265
"341","CLE",1986,5.09815950920245,5.15950920245399,NA,NA,4.90476190476191,4.67567567567568,163,84,78,0.518518518518518,0.494379058220169,0.518227761875562,-0.290435922337763,0.503444970191389,82.4919769719186
"342","CLE",1987,4.58024691358025,5.90740740740741,NA,NA,3.65625,5.41666666666667,162,61,101,0.376543209876543,0.382654252785534,0.354486570347643,0.433256172839506,0.365464948557055,61.8829746052434
"343","CLE",1988,4.11111111111111,4.51234567901235,NA,NA,3.65217391304348,3.84615384615385,162,78,84,0.481481481481481,0.456350208197673,0.480280613750756,-0.207254634790867,0.461962232472086,76.0672681264416
"344","CLE",1989,3.7283950617284,4.03703703703704,NA,NA,3.38235294117647,3.57692307692308,162,73,89,0.450617283950617,0.46269484297592,0.478689602108534,-0.114071839562035,0.465268670814957,73.0176541021844
"345","CLE",1990,4.51851851851852,4.54938271604938,NA,NA,4.03846153846154,4.1875,162,77,85,0.475308641975309,0.496801086932016,0.486187314753683,0.118174264007597,0.49211683035852,77.9398508073694
"346","CLE",1991,3.55555555555556,4.68518518518519,NA,NA,3,4.25,162,57,105,0.351851851851852,0.373180105444087,0.370247553799528,0.12037037037037,0.366411167927079,62.0327354512058
"347","CLE",1992,4.16049382716049,4.60493827160494,NA,NA,4.17857142857143,4.03846153846154,162,76,86,0.469135802469136,0.452448880328602,0.512999522315351,-0.584554334554335,0.470730186665849,77.1270671898504
"348","CLE",1993,4.87654320987654,5.01851851851852,NA,NA,4.4,4.78571428571429,162,76,86,0.469135802469136,0.486517286684059,0.468007812556882,0.243738977072311,0.477419126334084,75.976311336156
"349","CLE",1994,6.00884955752212,4.97345132743363,NA,NA,5.60869565217391,4.57894736842105,113,66,47,0.584070796460177,0.587947635920137,0.576723512696042,0.00564994633563476,0.588585979160613,69.0333324956812
"350","CLE",1995,5.83333333333333,4.21527777777778,NA,NA,5.41176470588235,3.95,144,100,44,0.694444444444444,0.648092225462222,0.617783162692518,0.156290849673202,0.644542917761494,93.2946759394663
"351","CLE",1996,5.91304347826087,4.77639751552795,NA,NA,5.48571428571429,4.29032258064516,161,99,62,0.614906832298137,0.59899206552071,0.592621627320375,-0.0587457423362059,0.601978074648082,97.350528361142
"352","CLE",1997,5.39130434782609,5.06211180124224,NA,NA,5.33333333333333,4.64,161,86,75,0.53416149068323,0.529572407723278,0.552893741502548,-0.364140786749482,0.541726727230399,86.1691545863484
"353","CLE",1998,5.24691358024691,4.80864197530864,NA,NA,4.73076923076923,4.22727272727273,162,89,73,0.549382716049383,0.540897767544202,0.542796356574613,-0.0652248985582311,0.54315452504309,89.1021818436448
"354","CLE",1999,6.22839506172839,5.30864197530864,NA,NA,5.57692307692308,4.57142857142857,162,97,65,0.598765432098765,0.574526453063894,0.575219753966879,-0.0857414190747523,0.578033435047274,93.2377396758014
"355","CLE",2000,5.8641975308642,5.03703703703704,NA,NA,5.47368421052632,4.375,162,90,72,0.555555555555556,0.570968545543007,0.584593950584979,-0.271523716699155,0.580688139803088,92.9768543389955
"356","CLE",2001,5.53703703703704,5.0679012345679,NA,NA,5.31818181818182,4.28947368421053,162,91,71,0.561728395061728,0.541507998106153,0.581228240129347,-0.559572331502156,0.560460469741141,91.4855289726541
"357","CLE",2002,4.56172839506173,5.16666666666667,NA,NA,4.41176470588235,4.40476190476191,162,74,88,0.45679012345679,0.441747783673097,0.500605624683807,-0.611941072725386,0.460774970369189,74.8255788184731
"358","CLE",2003,4.31481481481481,4.80246913580247,NA,NA,3.65,4.56521739130435,162,68,94,0.419753086419753,0.449851598382597,0.415519534815519,0.427563070316693,0.43392798341674,72.4636964322636
"359","CLE",2004,5.2962962962963,5.29012345679012,NA,NA,4.64705882352941,5,162,80,82,0.493827160493827,0.500548017249962,0.472120818507492,0.359114015976761,0.487795547453977,80.6348596932203
"360","CLE",2005,4.87654320987654,3.96296296296296,NA,NA,4.4,3.63888888888889,162,93,69,0.574074074074074,0.596266722537062,0.571905654372779,0.152469135802469,0.592081070227317,93.8493073598168
"361","CLE",2006,5.37037037037037,4.82716049382716,NA,NA,4.65384615384615,4.3125,162,78,84,0.481481481481481,0.549944957226853,0.52900887402745,0.201863722697055,0.543338740210926,88.1338888674552
"362","CLE",2007,5.00617283950617,4.34567901234568,NA,NA,4.76666666666667,3.71052631578947,162,96,66,0.592592592592593,0.566100367355573,0.59434645336228,-0.395646523716699,0.579929615268402,93.1524973129408
"363","CLE",2008,4.96913580246914,4.69753086419753,NA,NA,4.29411764705882,4.17857142857143,162,81,81,0.5,0.526389427839595,0.510397482534897,0.156058719784211,0.520931674904056,84.4534411866257
"364","CLE",2009,4.77160493827161,5.33950617283951,NA,NA,4.46666666666667,4.72727272727273,162,65,97,0.401234567901235,0.447352598406482,0.478394807881186,-0.30729517396184,0.456190498068574,71.2177580352637
"365","CLE",2010,3.98765432098765,4.64197530864198,NA,NA,3.55769230769231,4.19230769230769,162,69,93,0.425925925925926,0.429082478287652,0.43774810314628,-0.0197056030389362,0.427911680018797,70.0493782799373
"366","CLE",2011,4.34567901234568,4.69135802469136,NA,NA,4,3.93333333333333,162,80,82,0.493827160493827,0.464093824434699,0.506407209241972,-0.412345679012346,0.476758768989777,76.452972240101
"367","CLE",2012,4.11728395061728,5.21604938271605,NA,NA,3.54761904761905,4.84615384615385,162,68,94,0.419753086419753,0.390636730871544,0.383280000727955,0.199769366436033,0.381448953282947,62.797006698408
"368","CLE",2013,4.59876543209877,4.08641975308642,NA,NA,4.04545454545455,3.47222222222222,162,92,70,0.567901234567901,0.555279998716402,0.557991115722394,-0.0608866442199778,0.557631264565301,87.3946683366937
"369","COL",1993,4.67901234567901,5.96913580246914,NA,NA,3.83333333333333,5.16666666666667,162,67,95,0.41358024691358,0.387523215573004,0.388127299842246,0.0432098765432105,0.383572327023884,63.5610119483063
"370","COL",1994,4.8974358974359,5.45299145299145,NA,NA,4.18518518518519,5.29411764705882,117,53,64,0.452991452991453,0.449676325230595,0.411338318878603,0.553376906318083,0.429503255077196,51.3611100689933
"371","COL",1995,5.45138888888889,5.4375,NA,NA,5.23076923076923,4.34375,144,77,67,0.534722222222222,0.501198786431553,0.570372028795577,-0.873130341880342,0.530048703807244,77.1522605224797
"372","COL",1996,5.9320987654321,5.95061728395062,NA,NA,5.375,5.21428571428571,162,83,79,0.512345679012346,0.498535301933514,0.511571057079726,-0.179232804232804,0.503918923211167,80.9540687654374
"373","COL",1997,5.69753086419753,5.60493827160494,NA,NA,5.5,5.4,162,83,79,0.512345679012346,0.507699043639015,0.506994984721228,-0.00740740740740709,0.5074398659436,82.8010735139888
"374","COL",1998,5.09876543209877,5.27777777777778,NA,NA,4.7,4.72727272727273,162,77,85,0.475308641975309,0.483790126343425,0.497794178775523,-0.151739618406284,0.487993775701089,77.4501464545101
"375","COL",1999,5.59259259259259,6.34567901234568,NA,NA,5.04166666666667,6,162,72,90,0.444444444444444,0.440911252806054,0.434042058950105,0.205246913580247,0.432342477773099,72.0864827996337
"376","COL",2000,5.97530864197531,5.53703703703704,NA,NA,5.21428571428571,5.05555555555556,162,82,80,0.506172839506173,0.535736070077083,0.511783635496023,0.279541446208112,0.52626897763135,83.415327890949
"377","COL",2001,5.69753086419753,5.59259259259259,NA,NA,4.63636363636364,5.21428571428571,162,73,89,0.450617283950617,0.508734981969392,0.455334354129653,0.682860349527016,0.485195291956526,80.6447715057651
"378","COL",2002,4.80246913580247,5.54320987654321,NA,NA,4.525,5.0625,162,73,89,0.450617283950617,0.432997738319745,0.457312609031838,-0.203240740740741,0.438085839297638,71.0036030405818
"379","COL",2003,5.26543209876543,5.50617283950617,NA,NA,4.67857142857143,5.11538461538461,162,74,88,0.45679012345679,0.47900361597364,0.466022971716347,0.196072446072446,0.471386135052711,77.2852003296467
"380","COL",2004,5.14197530864198,5.69753086419753,NA,NA,4.60714285714286,4.95,162,68,94,0.419753086419753,0.451936640701057,0.472661944382443,-0.212698412698412,0.45765831718752,75.809753027461
"381","COL",2005,4.5679012345679,5.32098765432099,NA,NA,4,4.875,162,67,95,0.41358024691358,0.428774789165683,0.425147574450909,0.121913580246914,0.422818970972799,67.4243022676185
"382","COL",2006,5.01851851851852,5.01234567901235,NA,NA,4.52777777777778,4.46875,162,76,86,0.469135802469136,0.500578368955673,0.505002679341825,-0.0528549382716053,0.501731376330252,78.940988005364
"383","COL",2007,5.2760736196319,4.65030674846626,NA,NA,4.82352941176471,4.04761904761905,163,90,73,0.552147239263804,0.559050687976148,0.566465212853393,-0.150143492980014,0.564477218893227,89.9301326934727
"384","COL",2008,4.61111111111111,5.07407407407407,NA,NA,4.0625,4.5,162,74,88,0.45679012345679,0.455160620972217,0.461085981991787,-0.0254629629629637,0.454616736898142,75.5737046734686
"385","COL",2009,4.96296296296296,4.41358024691358,NA,NA,4.42857142857143,3.66666666666667,162,92,70,0.567901234567901,0.55490772449669,0.571482931162714,-0.212522045855379,0.562370858881342,90.8770617529642
"386","COL",2010,4.75308641975309,4.42592592592593,NA,NA,4.2,3.95,162,83,79,0.512345679012346,0.533462449592492,0.523379288022087,0.0771604938271606,0.530787729111039,84.2254930139136
"387","COL",2011,4.53703703703704,4.77777777777778,NA,NA,3.5,4.36111111111111,162,73,89,0.450617283950617,0.475723339263982,0.416918335170096,0.62037037037037,0.453728911311867,72.6631869642744
"388","COL",2012,4.67901234567901,5.49382716049383,NA,NA,4.35714285714286,5.46666666666667,162,64,98,0.395061728395062,0.425126467846762,0.414366875351592,0.294708994708995,0.413278939602159,67.2108708656867
"389","COL",2013,4.35802469135802,4.69135802469136,NA,NA,3.69230769230769,4.33333333333333,162,74,88,0.45679012345679,0.465420321603683,0.439270209896437,0.307692307692307,0.453804667158085,74.1803040188641
"390","DET",1970,4.11111111111111,4.51234567901235,NA,NA,3.94444444444444,4,162,79,83,0.487654320987654,0.456350208197673,0.494668075420154,-0.34567901234568,0.466634393164702,76.5533502060262
"391","DET",1971,4.32716049382716,3.98148148148148,NA,NA,3.63333333333333,3.45454545454545,162,91,71,0.561728395061728,0.539045148928893,0.519227779104163,0.1668911335578,0.533436182067984,86.0902748063493
"392","DET",1972,3.57692307692308,3.29487179487179,NA,NA,2.96153846153846,2.7,156,86,70,0.551282051282051,0.538521124634298,0.535190150257898,0.0205128205128209,0.537843938873413,82.5453624399403
"393","DET",1973,3.96296296296296,4.16049382716049,NA,NA,3.625,3.63333333333333,162,85,77,0.524691358024691,0.477157913043851,0.499124590992677,-0.189197530864198,0.482512796911463,78.4263201560907
"394","DET",1974,3.82716049382716,4.74074074074074,NA,NA,3.57142857142857,4.44117647058824,162,72,90,0.444444444444444,0.400738781714364,0.417663758096403,-0.0438323477539164,0.399929096085816,66.7841886474495
"395","DET",1975,3.58490566037736,4.94339622641509,NA,NA,3.19047619047619,4.38709677419355,159,57,102,0.358490566037736,0.353432308166954,0.380907761628666,-0.161869982320379,0.35590912041149,59.2010365657529
"396","DET",1976,3.78260869565217,4.40372670807453,NA,NA,3.55555555555556,3.77777777777778,161,74,87,0.459627329192547,0.429036229782678,0.476903865967631,-0.398895790200138,0.440663270391324,74.2806463606752
"397","DET",1977,4.40740740740741,4.6358024691358,NA,NA,4.25,4.47058823529412,162,74,88,0.45679012345679,0.476275956439041,0.480718393515137,-0.00780682643427699,0.475493447173111,75.6894197324314
"398","DET",1978,4.40740740740741,4.03086419753086,NA,NA,3.84375,3.65217391304348,162,86,76,0.530864197530864,0.541868762391184,0.519481402506589,0.184967122920021,0.535697285791867,86.0956042289368
"399","DET",1979,4.78260869565217,4.58385093167702,NA,NA,4.40540540540541,3.74074074074074,161,85,76,0.527950310559006,0.519936182831767,0.562030213714237,-0.46590690068951,0.535361428956971,86.6323122783927
"400","DET",1980,5.0920245398773,4.6441717791411,NA,NA,4.7741935483871,4.31034482758621,163,84,78,0.518518518518518,0.543154798957444,0.538886853364085,-0.0159959600646937,0.543787963203054,89.1809421597031
"401","DET",1981,3.91743119266055,3.70642201834862,NA,NA,3.48148148148148,3.45161290322581,109,60,49,0.55045871559633,0.525995875256321,0.50328483300361,0.181140596056252,0.519684856684257,56.2066901045847
"402","DET",1982,4.5,4.22839506172839,NA,NA,4.36111111111111,3.58333333333333,162,83,79,0.512345679012346,0.529221787552546,0.574333421931701,-0.506172839506172,0.546164083907062,87.9067644520199
"403","DET",1983,4.87037037037037,4.19135802469136,NA,NA,4.41304347826087,3.63333333333333,162,92,70,0.567901234567901,0.57009233254121,0.57358041830672,-0.100697799248525,0.57403181001338,92.5731151269281
"404","DET",1984,5.11728395061728,3.96913580246914,NA,NA,4.79166666666667,3.56818181818182,162,104,58,0.641975308641975,0.617177566967381,0.61054244893543,-0.0753367003367003,0.621001955833353,100.17009546258
"405","DET",1985,4.52795031055901,4.27329192546584,NA,NA,4,3.48484848484848,161,84,77,0.521739130434783,0.527174750209876,0.552368831456319,-0.260493130058348,0.535789987304378,86.4224493208696
"406","DET",1986,4.92592592592593,4.40740740740741,NA,NA,4.47368421052632,4.22727272727273,162,87,75,0.537037037037037,0.552078139273117,0.521585865030954,0.27210703526493,0.543136686157684,88.5086348591821
"407","DET",1987,5.53086419753086,4.53703703703704,NA,NA,4.76923076923077,4.38235294117647,162,98,64,0.604938271604938,0.592017510854438,0.532208028562444,0.606949332439529,0.57242511550874,93.5491374742074
"408","DET",1988,4.33950617283951,4.06172839506173,NA,NA,3.55,3.54761904761905,162,88,74,0.54320987654321,0.531046462426395,0.50025578049364,0.275396825396825,0.521639835663528,82.9136974697147
"409","DET",1989,3.80864197530864,5.03703703703704,NA,NA,3.28947368421053,4.59090909090909,162,59,103,0.364197530864198,0.371576093803455,0.375581040739963,0.0730403449701695,0.366381255142845,59.2195972361936
"410","DET",1990,4.62962962962963,4.65432098765432,NA,NA,3.70833333333333,4.31578947368421,162,79,83,0.487654320987654,0.497500414255517,0.442423170565496,0.582764782326185,0.477147054949004,78.9064365289662
"411","DET",1991,5.04320987654321,4.90123456790123,NA,NA,4.60526315789474,4.47368421052632,162,84,78,0.518518518518518,0.513415783154528,0.511049433816551,0.0103963612735543,0.512653374060128,83.9881356145358
"412","DET",1992,4.88271604938272,4.90123456790123,NA,NA,4.47727272727273,4.6,162,75,87,0.462962962962963,0.498221109759583,0.489691866317565,0.104208754208754,0.49403251213987,79.2834872029826
"413","DET",1993,5.54938271604938,5.16666666666667,NA,NA,4.84375,4.5,162,85,77,0.524691358024691,0.533529950625949,0.528034398548998,0.038966049382716,0.532145529068749,84.3704062418423
"414","DET",1994,5.6695652173913,5.83478260869565,NA,NA,5.28571428571429,5.44444444444444,115,53,62,0.460869565217391,0.48650488454931,0.488721775555004,-0.00648723257418826,0.485852257874664,54.9911899614374
"415","DET",1995,4.54166666666667,5.86111111111111,NA,NA,4.0625,5.26923076923077,144,60,84,0.416666666666667,0.382391860826129,0.40212435924093,-0.112713675213675,0.383626440669349,56.7293496430356
"416","DET",1996,4.83333333333333,6.80864197530864,NA,NA,4.36111111111111,6.23076923076923,162,53,109,0.327160493827161,0.344322351799991,0.367242315555908,-0.105650522317188,0.344778193872245,55.7349545904738
"417","DET",1997,4.83950617283951,4.87654320987654,NA,NA,4.3,4.47222222222222,162,79,83,0.487654320987654,0.496417388863563,0.485032990849966,0.135185185185185,0.491152409471716,78.202811089739
"418","DET",1998,4.45679012345679,5.32716049382716,NA,NA,3.67857142857143,4.90909090909091,162,65,97,0.401234567901235,0.416947045440549,0.391729059269535,0.36014911014911,0.40275861800241,66.8137882201798
"419","DET",1999,4.63975155279503,5.47826086956522,NA,NA,4.28,5.04761904761905,161,69,92,0.428571428571429,0.422561088701423,0.437438700986945,-0.0708902691511391,0.42301181195471,69.7553690606833
"420","DET",2000,5.08024691358025,5.10493827160494,NA,NA,4.47058823529412,4.54545454545455,162,79,83,0.487654320987654,0.497721587419626,0.493668790953887,0.0501749521357366,0.495348218247367,76.7242862418937
"421","DET",2001,4.46913580246914,5.40740740740741,NA,NA,3.875,4.70833333333333,162,66,96,0.407407407407407,0.411389745843245,0.42628000047866,-0.104938271604938,0.412810341617773,66.224182753904
"422","DET",2002,3.57142857142857,5.36645962732919,NA,NA,3.08695652173913,4.8695652173913,161,55,106,0.341614906832298,0.317470933453119,0.332897899479681,-0.012422360248447,0.314441584863026,54.7412144341968
"423","DET",2003,3.64814814814815,5.72839506172839,NA,NA,3.19444444444444,5.5,162,43,119,0.265432098765432,0.299821071106685,0.303948403559216,0.225308641975309,0.288568459367659,46.7121318384837
"424","DET",2004,5.10493827160494,5.20987654320988,NA,NA,4.5,4.56666666666667,162,72,90,0.444444444444444,0.490439227278284,0.494393650916203,-0.0382716049382719,0.490926620029604,79.8398307031537
"425","DET",2005,4.46296296296296,4.85802469135802,NA,NA,3.58823529411765,4.36363636363636,162,71,91,0.438271604938272,0.460225642637505,0.425960450514588,0.380339341123654,0.446070204735185,73.1477636592762
"426","DET",2006,5.07407407407407,4.16666666666667,NA,NA,4.57692307692308,3.58695652173913,162,95,67,0.58641975308642,0.591544253069635,0.591862076325925,-0.0825591477765384,0.59521696608083,94.4411840207665
"427","DET",2007,5.47530864197531,4.91975308641975,NA,NA,4.75,4.55263157894737,162,88,74,0.54320987654321,0.550108636926764,0.516173905182068,0.358187134502923,0.538228860820542,87.3272291034914
"428","DET",2008,5.0679012345679,5.29012345679012,NA,NA,4.5625,4.66666666666667,162,74,88,0.45679012345679,0.479844190022867,0.491394596222265,-0.118055555555555,0.482843620711305,75.2812857876171
"429","DET",2009,4.55828220858896,4.57055214723926,NA,NA,4.08,4.35294117647059,163,86,77,0.52760736196319,0.498736762876654,0.475332881754365,0.260671237820281,0.489275994793595,78.8494026626377
"430","DET",2010,4.6358024691358,4.58641975308642,NA,NA,4.27777777777778,4.26470588235294,162,81,81,0.5,0.505032541354516,0.501166764958824,0.0363108206245455,0.503252171322537,82.868247424935
"431","DET",2011,4.85802469135802,4.38888888888889,NA,NA,4.44444444444444,3.67857142857143,162,95,67,0.58641975308642,0.547579213360389,0.571608527551522,-0.296737213403881,0.557762380997723,91.421800084459
"432","DET",2012,4.48148148148148,4.1358024691358,NA,NA,4.36111111111111,3.42307692307692,162,88,74,0.54320987654321,0.537650550005067,0.591296193114933,-0.592355175688508,0.557644454987464,91.3510697588057
"433","DET",2013,4.91358024691358,3.85185185185185,NA,NA,4.45833333333333,3.25,162,93,69,0.574074074074074,0.612447208031864,0.618236894575397,-0.146604938271605,0.618605745607046,99.4949088436835
"434","FLO",1993,3.58641975308642,4.46913580246914,NA,NA,3.225,3.96428571428571,162,64,98,0.395061728395062,0.398046751351444,0.421957847763265,-0.143430335097002,0.400556864854261,65.6040919476257
"435","FLO",1994,4.0695652173913,5.00869565217391,NA,NA,3.6551724137931,4.38095238095238,115,51,64,0.443478260869565,0.4036451673914,0.431384230974147,-0.213350467623331,0.408602592842948,48.5023593751007
"436","FLO",1995,4.70629370629371,4.70629370629371,NA,NA,4.47619047619048,4.22222222222222,143,67,76,0.468531468531469,0.5,0.522253856323595,-0.253968253968254,0.507931179470486,71.0681056115952
"437","FLO",1996,4.24691358024691,4.33950617283951,NA,NA,3.58333333333333,3.46666666666667,162,80,82,0.493827160493827,0.489866021849316,0.512616373695655,-0.209259259259259,0.496114868798248,82.073076869571
"438","FLO",1997,4.5679012345679,4.12962962962963,NA,NA,4.04545454545455,3.53125,162,92,70,0.567901234567901,0.547258024675442,0.551641828758391,-0.0759329405162745,0.549983124412848,88.78470839389
"439","FLO",1998,4.11728395061728,5.69753086419753,NA,NA,3.65,5.4,162,54,108,0.333333333333333,0.351922312853352,0.354965058537121,0.169753086419754,0.343185302532223,54.944699831351
"440","FLO",1999,4.26543209876543,5.25925925925926,NA,NA,3.83333333333333,5,162,64,98,0.395061728395062,0.402827663431602,0.400066604417326,0.172839506172838,0.394737421498444,65.6135950724167
"441","FLO",2000,4.54037267080745,4.95031055900621,NA,NA,4.21052631578947,4.42857142857143,161,79,82,0.490683229813665,0.459468250146503,0.480760881951111,-0.191892775416802,0.464614272604843,74.7243524906615
"442","FLO",2001,4.58024691358025,4.59259259259259,NA,NA,4.32352941176471,4.42857142857143,162,76,86,0.469135802469136,0.498735062697299,0.490849337930732,0.0926963377943775,0.494943828502995,81.5854039583101
"443","FLO",2002,4.31481481481481,4.70987654320988,NA,NA,3.80769230769231,4.25,162,79,83,0.487654320987654,0.458923934197155,0.458201064042764,0.0472459639126308,0.455989266844439,74.9105734684187
"444","FLO",2003,4.6358024691358,4.27160493827161,NA,NA,4.21428571428571,3.64285714285714,162,91,71,0.561728395061728,0.538373506020765,0.555323845866291,-0.207231040564374,0.545380739539773,88.1496188183075
"445","FLO",2004,4.4320987654321,4.32098765432099,NA,NA,3.95833333333333,3.91666666666667,162,83,79,0.512345679012346,0.511928769942385,0.504034244752929,0.0694444444444446,0.50914794385568,82.4095458691509
"446","FLO",2005,4.42592592592593,4.51851851851852,NA,NA,3.90909090909091,3.75,162,83,79,0.512345679012346,0.490271585788544,0.51583487979075,-0.251683501683502,0.497959285838485,81.88639525907
"447","FLO",2006,4.67901234567901,4.76543209876543,NA,NA,4.15384615384615,4.25,162,78,84,0.481481481481481,0.491400674693606,0.491276457800553,0.00973409306742656,0.490284192023988,80.046427277295
"448","FLO",2007,4.87654320987654,5.5,NA,NA,4.47727272727273,5.33333333333333,162,71,91,0.438271604938272,0.443702369870965,0.433690117644253,0.232603815937149,0.434256565532988,69.188094703408
"449","FLO",2008,4.78260869565217,4.7639751552795,NA,NA,4.4390243902439,4.27586206896552,161,84,77,0.521739130434783,0.501834444040337,0.514273165526625,-0.144528780905715,0.50610315296816,82.1639173732164
"450","FLO",2009,4.76543209876543,4.72839506172839,NA,NA,4.475,4.26666666666667,162,87,75,0.537037037037037,0.50366646726379,0.518167072890627,-0.171296296296296,0.508869980774725,82.5634047333326
"451","FLO",2010,4.43827160493827,4.42592592592593,NA,NA,4.10714285714286,4.34615384615385,162,80,82,0.493827160493827,0.501308980938792,0.478448982145163,0.251356668023335,0.492206601311838,80.6276123713078
